bank_transaction_id,bank_operation_date,bank_amount,bank_ref,bank_payment_class,bank_label,customer_transaction_id,customer_accounting_date,customer_amount,customer_total_amount,customer_document_number,customer_external_doc_number,customer_payment_type,customer_description,score
159889,2025-02-24,-14607.777,10477332,CLT EFFET,EFF IMP DEF NO > IMPAYE DEF EFFET,97135,2025-02-24,-14607.777,-14607.777,BVC250000244,10155342347,CLT EFFET,Valider Impayé via escompte,83.75
159894,2025-02-20,-22496.657,10502024,CLT EFFET,EFF IMP DEF NO > IMPAYE DEF EFFET,97131,2025-02-20,-22496.657,-22496.657,BVC250000221,10396904551,CLT EFFET,Valider Impayé via escompte,83.75
159897,2025-02-20,113675.276,889231,CLT EFFET,ACCORD ESCOMPTE > ACCORD ESCOMPTE,97123,2025-02-20,6779.618,113675.276,BEB24000126,10396615491,CLT EFFET,Validation Effet escompté en Banque,83.75
159899,2025-02-18,-28750.0,10471736,CLT EFFET,EFF IMP DEF NO > IMPAYE DEF EFFET,97122,2025-02-18,-28750.0,-28750.0,BVC250000318,10155322559,CLT EFFET,Valider Impayé via escompte,83.75
159903,2025-02-13,96502.668,886763,CLT EFFET,ACCORD ESCOMPTE > ACCORD ESCOMPTE,97114,2025-02-13,8304.231,96502.668,BEB24000117,10365863969,CLT EFFET,Validation Effet escompté en Banque,83.75
159904,2025-02-12,-16063.884,10485450,CLT EFFET,EFF IMP DEF NO > IMPAYE DEF EFFET,97112,2025-02-12,-16063.884,-16063.884,BVC250000222,10287800891,CLT EFFET,Valider Impayé via escompte,83.75
159907,2025-02-12,-35390.0,10481099,CLT EFFET,EFF IMP DEF NO > IMPAYE DEF EFFET,97111,2025-02-12,-35390.0,-35390.0,BVC250000219,10287809427,CLT EFFET,Valider Impayé via escompte,83.75
159908,2025-02-12,137744.899,886200,CLT EFFET,ACCORD ESCOMPTE > ACCORD ESCOMPTE,97097,2025-02-12,6318.334,137744.899,BEB24000116,10396621408,CLT EFFET,Validation Effet escompté en Banque,83.75
159915,2025-02-11,-28750.0,10471739,CLT EFFET,EFF IMP DEF NO > IMPAYE DEF EFFET,97095,2025-02-11,-28750.0,-28750.0,BVC250000317,10155322462,CLT EFFET,Valider Impayé via escompte,83.75
159917,2025-02-11,109567.872,885838,CLT EFFET,ACCORD ESCOMPTE > ACCORD ESCOMPTE,97077,2025-02-11,12984.0,109567.872,BEB24000114,10396620729,CLT EFFET,Validation Effet escompté en Banque,83.75
159919,2025-02-10,135929.458,885528,CLT EFFET,ACCORD ESCOMPTE > ACCORD ESCOMPTE,97071,2025-02-10,19994.0,135929.458,BEB24000113,10396609089,CLT EFFET,Validation Effet escompté en Banque,83.75
159923,2025-02-05,-33100.0,10475588,CLT EFFET,EFF IMP DEF NO > IMPAYE DEF EFFET,97070,2025-02-05,-33100.0,-33100.0,BVC250000213,10155346227,CLT EFFET,Valider Impayé via escompte,83.75
159925,2025-02-05,-18918.334,10483237,CLT EFFET,EFF IMP DEF NO > IMPAYE DEF EFFET,97068,2025-02-03,-18918.334,-18918.334,BVC250000144,10287806517,CLT EFFET,Valider Impayé via escompte,81.25
159926,2025-02-05,-28750.0,10471741,CLT EFFET,EFF IMP DEF NO > IMPAYE DEF EFFET,97069,2025-02-04,-28750.0,-28750.0,BVC250000208,10155321880,CLT EFFET,Valider Impayé via escompte,82.5
