bank_transaction_id,bank_operation_date,bank_amount,bank_ref,bank_payment_class,bank_label,customer_transaction_id,customer_accounting_date,customer_amount,customer_total_amount,customer_document_number,customer_external_doc_number,customer_payment_type,customer_description,score
159823,2025-01-29,-350.0,264185,FRS CHQ,RETRAIT CHEQUE TND,96780,2025-01-22,-2770.515,-2770.515,CHP250000115,264189,FRS CHQ,Paiement ChèquesFournisseur,15.0
159826,2025-01-29,-28750.0,10469535,CLT EFFET,EFF IMP DEF NO > IMPAYE DEF EFFET,96785,2025-01-29,-28750.0,-28750.0,BVC250000207,10155322268,CLT EFFET,Valider Impayé via escompte,83.75
159831,2025-01-28,-28750.0,10469529,CLT EFFET,EFF IMP DEF NO > IMPAYE DEF EFFET,96785,2025-01-29,-28750.0,-28750.0,BVC250000207,10155322268,CLT EFFET,Valider Impayé via escompte,82.5
159833,2025-01-24,-100000.0,264186,FRS CHQ,REGLEMENT CHEQUE N,96780,2025-01-22,-2770.515,-2770.515,CHP250000115,264189,FRS CHQ,Paiement ChèquesFournisseur,21.25
159834,2025-01-23,-200000.0,264183,FRS CHQ,REGLEMENT CHEQUE N,96780,2025-01-22,-2770.515,-2770.515,CHP250000115,264189,FRS CHQ,Paiement ChèquesFournisseur,22.5
159835,2025-01-22,-2770.515,264189,FRS CHQ,REGLEMENT CHEQUE N,96780,2025-01-22,-2770.515,-2770.515,CHP250000115,264189,FRS CHQ,Paiement ChèquesFournisseur,83.75
159839,2025-01-20,168255.582,880183,CLT EFFET,ACCORD ESCOMPTE > ACCORD ESCOMPTE,96747,2025-01-20,4380.0,168255.582,BEB24000102,10155334587,CLT EFFET,Validation Effet escompté en Banque,83.75
159840,2025-01-20,172129.645,879838,CLT EFFET,ACCORD ESCOMPTE > ACCORD ESCOMPTE,96759,2025-01-20,15000.0,172129.645,BEB24000103,10396910953,CLT EFFET,Validation Effet escompté en Banque,83.75
159843,2025-01-16,-3000.0,264184,FRS CHQ,REGLEMENT CHEQUE N,96746,2025-01-16,-3000.0,-3000.0,CHP250000114,264184,FRS CHQ,Paiement ChèquesFournisseur,83.75
159845,2025-01-14,-14600.0,10477333,CLT EFFET,EFF IMP DEF NO > IMPAYE DEF EFFET,96743,2025-01-14,-14600.0,-14600.0,BVC250000140,10155342250,CLT EFFET,Valider Impayé via escompte,83.75
159847,2025-01-14,-34375.83,10469522,CLT EFFET,EFF IMP DEF NO > IMPAYE DEF EFFET,96742,2025-01-14,-34375.83,-34375.83,BVC250000072,10155319746,CLT EFFET,Valider Impayé via escompte,83.75
